ticker,date,rs_return_60d,kospi_return_60d,rs_percentile
059210,2024-02-26,0.25635103926097,0.060673328898968704,0.9070723684210527
175330,2024-02-27,0.25785582255083184,0.040959488611128636,0.9112207151664612
405100,2024-02-27,1.5902777777777777,0.040959488611128636,0.9958898479243732
004840,2024-02-27,0.33392857142857135,0.040959488611128636,0.9354706124126593
294870,2024-02-28,0.3554817275747508,0.05257539258912369,0.9350595972050966
000270,2024-02-29,0.449359720605355,0.042231855132943474,0.9588984792437321
082640,2024-02-29,0.30639730639730645,0.042231855132943474,0.9305384299219072
293940,2024-02-29,0.10988154613466339,0.042231855132943474,0.7961364570489108
036530,2024-03-04,0.3496218731820826,0.0675685925405487,0.9371405094494659
018310,2024-03-04,0.4031971580817051,0.0675685925405487,0.9465899753492194
256840,2024-03-04,0.6581709145427286,0.0675685925405487,0.9778142974527527
079550,2024-03-05,0.5214785214785216,0.05346030736197549,0.9638455217748562
003540,2024-03-05,0.20749479528105486,0.05346030736197549,0.8771569433032046
003545,2024-03-05,0.1393323657474601,0.05346030736197549,0.8225143796220213
003547,2024-03-05,0.1503816793893129,0.05346030736197549,0.8307313064913723
204270,2024-03-06,0.14960629921259838,0.05901903555334598,0.8201970443349754
200710,2024-03-06,0.4961685823754789,0.05901903555334598,0.9548440065681445
094970,2024-03-06,1.0196353436185133,0.05901903555334598,0.9897372742200329
003690,2024-03-07,0.0801829268292682,0.06100874415920621,0.7529749692244563
000640,2024-03-07,0.2553193888481704,0.06100874415920621,0.9056216659827657
083500,2024-03-07,0.14423076923076916,0.06100874415920621,0.8321707016823964
033780,2024-03-08,0.028477546549835697,0.07555164983327112,0.6335658596635207
028300,2024-03-08,2.0866141732283463,0.07555164983327112,0.9983586376692655
047920,2024-03-08,0.8557536466774716,0.07555164983327112,0.9839967172753386
025320,2024-03-11,1.4609620497945373,0.05639335147050062,0.9946655724251129
024110,2024-03-12,0.24010109519797806,0.06195156334146401,0.8949528108329914
089030,2024-03-12,1.9473106476399562,0.06195156334146401,0.9983586376692655
005945,2024-03-12,0.12072434607645866,0.06195156334146401,0.8067295855560115
160980,2024-03-12,0.4469118667591949,0.06195156334146401,0.9532211735740664
092870,2024-03-12,1.6960125241734967,0.06195156334146401,0.9954862535904802
267260,2024-03-13,0.8352059925093633,0.06243910904952932,0.9860541427399507
005940,2024-03-13,0.21246458923512757,0.06243910904952932,0.8798195242001641
003850,2024-03-13,0.1808415398388541,0.06243910904952932,0.8621821164889254
017940,2024-03-13,0.1322314049586777,0.06243910904952932,0.8240360951599672
079940,2024-03-13,0.22852233676975953,0.06243910904952932,0.8913043478260869
024720,2024-03-13,0.07458912768647274,0.06243910904952932,0.7370795734208367
017670,2024-03-14,0.0821643286573146,0.0828865716584486,0.7392373923739237
033780,2024-03-14,0.03816793893129766,0.0828865716584486,0.6506765067650676
005830,2024-03-14,0.19999999999999996,0.0828865716584486,0.8663386633866339
138930,2024-03-14,0.16806722689075637,0.0828865716584486,0.8458384583845838
317870,2024-03-14,0.2869062901155328,0.0828865716584486,0.9138991389913899
101000,2024-03-14,0.4536817102137767,0.0828865716584486,0.950389503895039
00104K,2024-03-15,0.14027777777777772,0.0482119975787878,0.8294382943829438
950160,2024-03-18,0.5670945157526255,0.047699293170434975,0.968839688396884
001040,2024-03-18,0.16857440166493243,0.047699293170434975,0.8499384993849939
059120,2024-03-18,0.33110104392357687,0.047699293170434975,0.923329233292333
191420,2024-03-18,0.47871545929798365,0.047699293170434975,0.9544895448954489
066910,2024-03-18,0.5343443354148083,0.047699293170434975,0.964739647396474
069620,2024-03-19,0.13917050691244248,0.03479348308828678,0.8269782697826978
031980,2024-03-20,0.6789667896678966,0.047337992252437955,0.980319803198032
257720,2024-03-20,0.30937880633373926,0.047337992252437955,0.9266092660926609
140670,2024-03-20,0.40065036244156893,0.047337992252437955,0.947109471094711
000810,2024-03-21,0.3450980392156864,0.05376582641624905,0.9380893808938089
103590,2024-03-21,0.6666666666666667,0.05376582641624905,0.9790897908979089
005250,2024-03-21,0.09255784865540972,0.05376582641624905,0.7662976629766297
067630,2024-03-21,0.8135370028970239,0.05376582641624905,0.984419844198442
203690,2024-03-21,0.15996343692870196,0.05376582641624905,0.8450184501845018
402340,2024-03-22,0.5779092702169626,0.05713032976669408,0.9721311475409836
029780,2024-03-22,0.28328173374612997,0.05713032976669408,0.9155737704918033
039130,2024-03-22,0.3046728971962618,0.05713032976669408,0.9241803278688525
005250,2024-03-22,0.10624999999999996,0.05713032976669408,0.7754098360655738
115450,2024-03-22,1.8468899521531101,0.05713032976669408,0.9987704918032787
260970,2024-03-22,0.6111111111111112,0.05713032976669408,0.975
082210,2024-03-22,0.3591160220994476,0.05713032976669408,0.9385245901639344
000815,2024-03-25,0.35978835978835977,0.05311000919404041,0.9361440851412198
403550,2024-03-25,0.4624505928853755,0.05311000919404041,0.9557920589439214
068790,2024-03-25,0.04587792310741179,0.05311000919404041,0.6852230863692181
025950,2024-03-25,0.7832369942196531,0.05311000919404041,0.9828080229226361
045660,2024-03-25,0.365399534522886,0.05311000919404041,0.9394187474416701
042700,2024-03-26,0.953125,0.05936394130462341,0.9881293491608678
000250,2024-03-26,0.920656634746922,0.05936394130462341,0.9860826852230864
089850,2024-03-26,0.16393834388815876,0.05936394130462341,0.8334015554645927
259960,2024-03-27,0.35691657866948256,0.05418404438492441,0.9365534179287761
007660,2024-03-27,0.48557960893854757,0.05418404438492441,0.9562013917314777
026890,2024-03-27,0.11318051575931243,0.05418404438492441,0.7805976258698322
114840,2024-03-27,0.5691651432053626,0.05418404438492441,0.9664347114203847
399720,2024-03-28,1.1503496503496504,0.034098098882227035,0.9934506753990995
004560,2024-03-28,0.5195071868583163,0.034098098882227035,0.9664347114203847
388720,2024-04-01,0.4104046242774566,0.053906133141053525,0.9549733933688088
352480,2024-04-01,0.2614173228346457,0.053906133141053525,0.9140401146131805
005930,2024-04-02,0.10966057441253274,0.06422060904051752,0.8027823240589198
005935,2024-04-02,0.13290113452188002,0.06422060904051752,0.8310147299509002
012450,2024-04-02,0.8216267956784993,0.06422060904051752,0.9897708674304418
010950,2024-04-02,0.15517241379310343,0.06422060904051752,0.8518821603927987
057050,2024-04-03,0.4162790697674419,0.049994569602184624,0.9623567921440261
014830,2024-04-03,0.2872340425531914,0.049994569602184624,0.9324877250409165
039030,2024-04-04,0.6444444444444444,0.0678318573731802,0.9811783960720131
204270,2024-04-05,0.39364303178484117,0.05972497696428314,0.9623567921440261
002960,2024-04-08,0.16150442477876115,0.06910754608612191,0.8739770867430442
012510,2024-04-09,0.7784615384615385,0.06491042290780102,0.9881342062193126
035150,2024-04-09,0.23796548592188915,0.06491042290780102,0.9206219312602292
389020,2024-04-09,2.89948006932409,0.06491042290780102,0.9995908346972177
267260,2024-04-11,1.497308934337998,0.07204213777944979,0.997545008183306
161390,2024-04-11,0.37343927355278095,0.07204213777944979,0.9554009819967266
183300,2024-04-11,0.3090706910246228,0.07204213777944979,0.9390343698854338
103140,2024-04-11,0.5994623655913978,0.07204213777944979,0.9770867430441899
089030,2024-04-11,2.449197860962567,0.07204213777944979,0.9991816693944353
003160,2024-04-11,1.8309178743961354,0.07204213777944979,0.9979541734860884
298040,2024-04-12,0.8677685950413223,0.06169066385852684,0.9901800327332242
211050,2024-04-12,0.41454965357967666,0.06169066385852684,0.9562193126022913
265520,2024-04-12,0.2573363431151241,0.06169066385852684,0.9218494271685761
012630,2024-04-15,0.3630769230769231,0.06920271141380274,0.9455810147299509
004490,2024-04-15,0.6132879045996593,0.06920271141380274,0.9758592471358429
005180,2024-04-15,0.14417744916820707,0.06920271141380274,0.8617021276595744
078350,2024-04-15,0.6318977119784657,0.06920271141380274,0.9774959083469722
073010,2024-04-15,0.5214285714285714,0.06920271141380274,0.9701309328968903
026890,2024-04-16,0.2593703148425788,0.07132066176772445,0.9230769230769231
110990,2024-04-17,0.4828496042216359,0.059072802085211595,0.9701309328968903
126560,2024-04-17,0.3613445378151261,0.059072802085211595,0.9525368248772504
148150,2024-04-17,0.6381987577639752,0.059072802085211595,0.9803600654664485
031980,2024-04-18,0.9229357798165139,0.06549819228871612,0.9909983633387889
071970,2024-04-18,0.14204081632653054,0.06549819228871612,0.8531096563011457
232140,2024-04-18,0.4621329211746523,0.06549819228871612,0.9607201309328969
003230,2024-04-22,0.5103092783505154,0.0608526553189086,0.9713584288052373
097950,2024-04-22,0.19861830742659747,0.0608526553189086,0.8956628477905073
000400,2024-04-23,0.6417910447761195,0.062084715085698905,0.9807849550286182
099320,2024-04-24,0.4542772861356932,0.08315049750236803,0.9595588235294118
160980,2024-04-25,0.5150478796169631,0.060543218643082986,0.9714169048591261
122990,2024-04-25,0.1645244215938304,0.060543218643082986,0.8683135973866885
208140,2024-04-25,0.31474103585657365,0.060543218643082986,0.9318089015924867
089850,2024-04-25,0.33764583573986373,0.060543218643082986,0.939975500204165
129890,2024-04-25,0.29359605911330044,0.060543218643082986,0.9273172723560636
272210,2024-04-26,0.29312581063553833,0.06225581348849296,0.9228571428571428
131290,2024-04-26,0.8015963511972635,0.06225581348849296,0.9865306122448979
171090,2024-04-26,1.0143112701252237,0.06225581348849296,0.9926530612244898
145020,2024-04-29,0.4258064516129032,0.07548793225575379,0.9506122448979591
229640,2024-04-29,0.35749999999999993,0.07548793225575379,0.9383673469387755
002840,2024-04-29,0.18529587567244477,0.07548793225575379,0.8628571428571429
004560,2024-04-29,0.2534741523068371,0.07548793225575379,0.9032653061224489
073240,2024-04-30,0.1952461799660441,0.07807888382076733,0.8591836734693877
090435,2024-04-30,0.4133738601823709,0.07807888382076733,0.9453061224489796
237880,2024-04-30,0.23022847100175747,0.07807888382076733,0.8836734693877552
214420,2024-04-30,0.347962382445141,0.07807888382076733,0.929795918367347
090430,2024-05-02,0.4498327759197325,0.05553283040834467,0.9510803098247045
040350,2024-05-02,1.0853540252182348,0.05553283040834467,0.9914390542193233
377450,2024-05-02,0.12717948717948713,0.05553283040834467,0.8067672238075826
214320,2024-05-03,0.07466063348416285,0.023446551269256766,0.7652811735941321
051360,2024-05-03,0.39900779588944,0.023446551269256766,0.9466177669111654
106190,2024-05-03,0.4698795180722892,0.023446551269256766,0.962917685411573
006340,2024-05-07,2.418032786885246,0.055203738649563405,0.9983700081499592
280360,2024-05-07,0.09754224270353307,0.055203738649563405,0.7815810920945395
014830,2024-05-07,0.409814323607427,0.055203738649563405,0.9441727791361043
074600,2024-05-08,0.2552447552447552,0.06554227156276693,0.8990228013029316
002960,2024-05-08,0.23245614035087714,0.06554227156276693,0.884771986970684
039980,2024-05-08,2.0505379850016303,0.06554227156276693,0.9971498371335505
041910,2024-05-08,0.793939393939394,0.06554227156276693,0.9816775244299675
257720,2024-05-09,1.436670687575392,0.03930134351121639,0.992671009771987
041020,2024-05-09,0.4504504504504505,0.03930134351121639,0.9592833876221498
183490,2024-05-09,0.2657142857142858,0.03930134351121639,0.9075732899022801
001040,2024-05-10,0.34972170686456394,0.04095301337241253,0.9385179153094463
251270,2024-05-10,0.10333863275039756,0.04095301337241253,0.7842019543973942
00104K,2024-05-10,0.255639097744361,0.04095301337241253,0.9051302931596091
018290,2024-05-10,0.6302952503209243,0.04095301337241253,0.9784201954397395
017810,2024-05-10,0.27526467757459105,0.04095301337241253,0.9124592833876222
073010,2024-05-10,0.30825958702064904,0.04095301337241253,0.9242671009771987
018670,2024-05-13,0.049689440993788914,0.029275675186063,0.738599348534202
005180,2024-05-13,0.33453237410071934,0.029275675186063,0.9379071661237784
119850,2024-05-13,1.3588516746411483,0.029275675186063,0.992671009771987
064820,2024-05-13,0.41402714932126705,0.029275675186063,0.9580618892508144
009470,2024-05-13,3.6189111747851,0.029275675186063,1.0
097955,2024-05-13,0.10658771280532942,0.029275675186063,0.8090390879478827
183300,2024-05-14,0.6220573267229208,0.04194747406904242,0.9800488599348535
323280,2024-05-14,0.22688123300090668,0.04194747406904242,0.9071661237785016
232140,2024-05-14,1.625,0.04194747406904242,0.9955211726384365
026890,2024-05-14,0.43113772455089827,0.04194747406904242,0.9617263843648208
064800,2024-05-14,1.1828992072480182,0.04194747406904242,0.9914495114006515
393210,2024-05-14,1.8839506172839506,0.04194747406904242,0.9979641693811075
000810,2024-05-16,0.26712328767123283,0.05325579615884912,0.9141229141229141
005830,2024-05-16,0.17368421052631589,0.05325579615884912,0.8669108669108669
021240,2024-05-16,0.0680628272251309,0.05325579615884912,0.7598697598697599
031980,2024-05-16,0.6666666666666667,0.05325579615884912,0.9784289784289785
000815,2024-05-16,0.2528735632183907,0.05325579615884912,0.9116809116809117
300720,2024-05-16,0.1310951239008793,0.05325579615884912,0.8294668294668295
340570,2024-05-16,0.5509309967141292,0.05325579615884912,0.9706959706959707
003960,2024-05-16,0.23943661971830976,0.05325579615884912,0.9047619047619048
211270,2024-05-16,0.27592708988057835,0.05325579615884912,0.9157509157509157
148150,2024-05-16,0.5006119951040391,0.05325579615884912,0.9641839641839642
900340,2024-05-16,2.6464223385689354,0.05325579615884912,0.9987789987789988
002380,2024-05-17,0.18045112781954886,0.028639816366903714,0.884004884004884
007310,2024-05-17,0.11206896551724133,0.028639816366903714,0.8217338217338217
260970,2024-05-17,1.0971128608923886,0.028639816366903714,0.989010989010989
006620,2024-05-17,0.36062717770034847,0.028639816366903714,0.9466829466829467
089030,2024-05-20,0.9025522041763341,0.023087312424913797,0.9869812855980472
000210,2024-05-20,0.1445086705202312,0.023087312424913797,0.8616761594792515
011560,2024-05-20,0.24280782508630616,0.023087312424913797,0.9141578519121237
353810,2024-05-20,0.2578796561604584,0.023087312424913797,0.9174125305126118
007660,2024-05-21,0.7666838046272493,0.024979400178343658,0.9825061025223759
018670,2024-05-21,0.13811074918566768,0.024979400178343658,0.8482506102522376
007390,2024-05-21,0.6757493188010899,0.024979400178343658,0.9800650935720098
352480,2024-05-21,0.3397058823529411,0.024979400178343658,0.9414157851912124
005380,2024-05-22,0.15657620041753662,0.026438674711963595,0.855573637103336
229640,2024-05-22,1.1321695760598502,0.026438674711963595,0.9906427990235964
280360,2024-05-22,0.16485225505443224,0.026438674711963595,0.8633034987794955
001680,2024-05-22,0.20180270405608414,0.026438674711963595,0.8901545972335232
170920,2024-05-22,0.23037974683544293,0.026438674711963595,0.9056143205858421
005389,2024-05-22,0.08250825082508251,0.026438674711963595,0.790073230268511
090435,2024-05-22,0.4285714285714286,0.026438674711963595,0.958706265256306
178320,2024-05-23,0.4272517321016167,0.02159691022306287,0.9589263928426189
051980,2024-05-23,0.8463476070528968,0.02159691022306287,0.9853599023993493
267260,2024-05-24,1.1103653989560032,0.007459609401357037,0.9906542056074766
097950,2024-05-24,0.1785714285714286,0.007459609401357037,0.8699715562779358
002390,2024-05-24,0.2186405045550106,0.007459609401357037,0.8988216172287687
351330,2024-05-24,0.6826741996233521,0.007459609401357037,0.9776513612352702
071280,2024-05-27,0.4592074592074593,0.02867688169605742,0.958553433563592
047810,2024-05-28,0.10150375939849621,0.03725643321079586,0.7871649065800163
042700,2024-05-29,0.8779134295227524,0.00942958726232801,0.9833468724614135
102710,2024-05-30,0.38963963963963955,-0.0026188710092492906,0.9435876623376623
175330,2024-05-31,0.07184750733137824,-0.014116001750010265,0.7744421906693711
003230,2024-06-03,2.0862250262881177,0.012500943609873971,0.9983779399837794
036460,2024-06-03,0.32081911262798646,0.012500943609873971,0.9205190592051906
257720,2024-06-03,3.6695557963163594,0.012500943609873971,0.9995944849959448
075580,2024-06-03,0.22815533980582514,0.012500943609873971,0.889294403892944
214420,2024-06-03,1.1387478849407784,0.012500943609873971,0.9898621248986212
003680,2024-06-03,0.7902621722846441,0.012500943609873971,0.9821573398215734
200470,2024-06-04,0.5343915343915344,0.007802414546335568,0.9655312246553123
339770,2024-06-04,0.4442221110555278,0.007802414546335568,0.9529602595296026
004090,2024-06-04,0.837539432176656,0.007802414546335568,0.9854014598540146
402340,2024-06-07,0.16666666666666674,0.015788982782099392,0.8678556951763275
031980,2024-06-07,0.7997587454764776,0.015788982782099392,0.9850020267531414
323280,2024-06-07,1.137841658812441,0.015788982782099392,0.9918929874341306
074600,2024-06-07,0.33823529411764697,0.015788982782099392,0.9355492501013376
043370,2024-06-07,0.1704745166959578,0.015788982782099392,0.8715038508309688
377450,2024-06-07,0.32810750279955214,0.015788982782099392,0.9319010944466964
