ticker,entry_date,entry_price,exit_date,exit_price,exit_reason,return_pct
032830,2023-02-01,71400,2023-02-02,68200,ma_cross_exit,-4.4817927170868295
105560,2023-02-01,57400,2023-02-02,56400,ma_cross_exit,-1.7421602787456414
010130,2023-02-01,550000,2023-02-02,544000,ma_cross_exit,-1.0909090909090868
005940,2023-02-01,9340,2023-02-02,9280,ma_cross_exit,-0.6423982869379063
005830,2023-02-01,67200,2023-02-02,64500,ma_cross_exit,-4.01785714285714
036120,2023-02-01,3830,2023-02-02,3810,ma_cross_exit,-0.5221932114882533
000490,2023-02-01,12740,2023-02-03,12290,ma_cross_exit,-3.5321821036106704
091120,2023-02-01,23150,2023-02-03,21950,ma_cross_exit,-5.183585313174943
419080,2023-02-01,14540,2023-02-03,13980,ma_cross_exit,-3.8514442916093516
326030,2023-02-02,73100,2023-02-03,72300,ma_cross_exit,-1.094391244870041
310210,2023-02-02,27029,2023-02-03,26128,ma_cross_exit,-3.3334566576639912
012750,2023-02-02,58900,2023-02-03,58500,ma_cross_exit,-0.6791171477079749
290650,2023-02-02,23050,2023-02-03,22350,ma_cross_exit,-3.0368763557483747
185750,2023-02-02,75484,2023-02-03,75119,ma_cross_exit,-0.48354618197233856
031430,2023-02-02,25100,2023-02-03,24800,ma_cross_exit,-1.195219123505975
078130,2023-02-02,11820,2023-02-03,11690,ma_cross_exit,-1.0998307952622688
215600,2023-02-02,6239,2023-02-03,6109,ma_cross_exit,-2.0836672543676826
314130,2023-02-02,8630,2023-02-03,8540,ma_cross_exit,-1.0428736964078755
256840,2023-02-02,4960,2023-02-03,4935,ma_cross_exit,-0.5040322580645129
950140,2023-02-02,5270,2023-02-03,5150,ma_cross_exit,-2.2770398481973486
014580,2023-02-02,5640,2023-02-03,5500,ma_cross_exit,-2.4822695035460973
083420,2023-02-02,10100,2023-02-03,9930,ma_cross_exit,-1.6831683168316847
007980,2023-02-02,1802,2023-02-03,1777,ma_cross_exit,-1.3873473917869084
091590,2023-02-02,10100,2023-02-03,9850,ma_cross_exit,-2.4752475247524774
011150,2023-02-02,3225,2023-02-03,3215,ma_cross_exit,-0.31007751937984773
074610,2023-02-02,49400,2023-02-03,48250,ma_cross_exit,-2.3279352226720618
037950,2023-02-02,7229,2023-02-03,6878,ma_cross_exit,-4.855443353160882
900310,2023-02-02,6535,2023-02-03,6485,ma_cross_exit,-0.7651109410864554
200350,2023-02-02,22400,2023-02-03,22000,ma_cross_exit,-1.7857142857142905
060240,2023-02-02,41884,2023-02-03,39819,ma_cross_exit,-4.930283640530986
028300,2023-02-01,30330,2023-02-06,29377,ma_cross_exit,-3.142103527860207
069960,2023-02-01,62700,2023-02-06,62600,ma_cross_exit,-0.15948963317384823
302440,2023-02-01,77000,2023-02-06,77200,ma_cross_exit,0.2597402597402487
068760,2023-02-01,59263,2023-02-06,57392,ma_cross_exit,-3.15711320722879
050890,2023-02-01,6060,2023-02-06,5910,ma_cross_exit,-2.4752475247524774
174900,2023-02-01,13460,2023-02-06,13180,ma_cross_exit,-2.08023774145617
206650,2023-02-01,8870,2023-02-06,8750,ma_cross_exit,-1.3528748590755368
217730,2023-02-01,2350,2023-02-06,2310,ma_cross_exit,-1.7021276595744705
297890,2023-02-01,3196,2023-02-06,3174,ma_cross_exit,-0.6883604505632079
235980,2023-02-01,19476,2023-02-06,18949,ma_cross_exit,-2.705894434175393
278650,2023-02-01,24650,2023-02-06,24350,ma_cross_exit,-1.2170385395537497
023350,2023-02-01,6930,2023-02-06,6850,ma_cross_exit,-1.1544011544011523
009150,2023-02-02,149300,2023-02-06,146000,ma_cross_exit,-2.2103148024112507
054950,2023-02-02,21100,2023-02-06,20600,ma_cross_exit,-2.3696682464455
013890,2023-02-02,32428,2023-02-06,31430,ma_cross_exit,-3.0775872702602736
004980,2023-02-02,9560,2023-02-06,9530,ma_cross_exit,-0.3138075313807498
321550,2023-02-02,11100,2023-02-06,10700,ma_cross_exit,-3.6036036036036
293780,2023-02-02,11140,2023-02-06,10940,ma_cross_exit,-1.795332136445238
217270,2023-02-02,11400,2023-02-06,11110,ma_cross_exit,-2.543859649122804
330350,2023-02-02,9430,2023-02-06,9190,ma_cross_exit,-2.545068928950156
068790,2023-02-02,9529,2023-02-06,9529,ma_cross_exit,0.0
002210,2023-02-02,3245,2023-02-06,3225,ma_cross_exit,-0.6163328197226536
029480,2023-02-02,2940,2023-02-06,2820,ma_cross_exit,-4.081632653061229
012790,2023-02-02,8590,2023-02-06,8500,ma_cross_exit,-1.0477299185098987
207760,2023-02-02,3560,2023-02-06,3360,ma_cross_exit,-5.61797752808989
238200,2023-02-02,8962,2023-02-06,8849,ma_cross_exit,-1.2608792680205316
033780,2023-02-03,92800,2023-02-06,91600,ma_cross_exit,-1.2931034482758674
377300,2023-02-03,65700,2023-02-06,62600,ma_cross_exit,-4.718417047184175
139480,2023-02-03,105300,2023-02-06,102100,ma_cross_exit,-3.038936372269707
282330,2023-02-03,190900,2023-02-06,187500,ma_cross_exit,-1.7810371922472479
000120,2023-02-03,91900,2023-02-06,89700,ma_cross_exit,-2.393906420021763
330590,2023-02-03,4128,2023-02-06,4093,ma_cross_exit,-0.8478682170542595
090460,2023-02-03,21300,2023-02-06,21200,ma_cross_exit,-0.46948356807511304
001680,2023-02-03,21300,2023-02-06,21100,ma_cross_exit,-0.9389671361502372
064240,2023-02-03,4580,2023-02-06,4475,ma_cross_exit,-2.2925764192139764
064090,2023-02-03,1530,2023-02-06,1455,ma_cross_exit,-4.90196078431373
033270,2023-02-01,23400,2023-02-07,23150,ma_cross_exit,-1.0683760683760646
008930,2023-02-02,31700,2023-02-07,30400,ma_cross_exit,-4.100946372239744
365550,2023-02-02,4211,2023-02-07,4136,ma_cross_exit,-1.7810496319164093
018250,2023-02-02,19760,2023-02-07,19190,ma_cross_exit,-2.8846153846153855
290720,2023-02-02,10560,2023-02-07,10170,ma_cross_exit,-3.6931818181818232
097950,2023-02-03,348500,2023-02-07,344000,ma_cross_exit,-1.2912482065997155
007340,2023-02-03,12938,2023-02-07,12818,ma_cross_exit,-0.9275003864584908
002310,2023-02-03,7900,2023-02-07,7830,ma_cross_exit,-0.8860759493670933
041920,2023-02-03,5590,2023-02-07,5200,ma_cross_exit,-6.976744186046513
025560,2023-02-03,28792,2023-02-07,28757,ma_cross_exit,-0.12156154487357185
036120,2023-02-03,3875,2023-02-07,3835,ma_cross_exit,-1.0322580645161339
185750,2023-02-06,75575,2023-02-07,75119,ma_cross_exit,-0.6033741316572971
093050,2023-02-06,17090,2023-02-07,16920,ma_cross_exit,-0.9947337624341746
007330,2023-02-06,10815,2023-02-07,10623,ma_cross_exit,-1.7753120665741973
007980,2023-02-06,1789,2023-02-07,1781,ma_cross_exit,-0.44717719396311084
115450,2023-02-01,5426,2023-02-08,5405,ma_cross_exit,-0.3870254330998857
086710,2023-02-02,7040,2023-02-08,6970,ma_cross_exit,-0.9943181818181768
395400,2023-02-03,5382,2023-02-08,5333,ma_cross_exit,-0.9104422147900415
200670,2023-02-03,27800,2023-02-08,27600,ma_cross_exit,-0.7194244604316502
003220,2023-02-03,16920,2023-02-08,16640,ma_cross_exit,-1.654846335697402
032350,2023-02-06,14060,2023-02-08,14020,ma_cross_exit,-0.2844950213371278
003070,2023-02-06,18230,2023-02-08,17670,ma_cross_exit,-3.0718595721338504
094850,2023-02-06,11380,2023-02-08,11210,ma_cross_exit,-1.493848857644986
112610,2023-02-07,68100,2023-02-08,67700,ma_cross_exit,-0.5873715124816492
046120,2023-02-07,4825,2023-02-08,4735,ma_cross_exit,-1.865284974093262
317850,2023-02-07,13170,2023-02-08,12860,ma_cross_exit,-2.3538344722854987
023440,2023-02-07,2760,2023-02-08,2650,ma_cross_exit,-3.985507246376807
095910,2023-02-07,2760,2023-02-08,2756,ma_cross_exit,-0.14492753623188692
043910,2023-02-07,11560,2023-02-08,11590,ma_cross_exit,0.2595155709342656
013720,2023-02-07,3820,2023-02-08,3740,ma_cross_exit,-2.0942408376963373
068270,2023-02-01,148892,2023-02-09,145209,ma_cross_exit,-2.47360502914864
323410,2023-02-01,27750,2023-02-09,27400,ma_cross_exit,-1.2612612612612595
036570,2023-02-01,458500,2023-02-09,447500,ma_cross_exit,-2.399127589967287
140410,2023-02-01,13790,2023-02-09,13220,ma_cross_exit,-4.133430021754892
323990,2023-02-01,28467,2023-02-09,27841,ma_cross_exit,-2.199037481996702
056700,2023-02-01,3200,2023-02-09,3165,ma_cross_exit,-1.0937500000000044
149950,2023-02-02,15530,2023-02-09,15010,ma_cross_exit,-3.3483580167417926
065450,2023-02-02,5710,2023-02-09,5480,ma_cross_exit,-4.0280210157618175
123750,2023-02-02,4605,2023-02-09,4500,ma_cross_exit,-2.28013029315961
271560,2023-02-03,123300,2023-02-09,120500,ma_cross_exit,-2.270884022708841
002720,2023-02-03,4880,2023-02-09,4761,ma_cross_exit,-2.4385245901639374
119610,2023-02-06,21759,2023-02-09,21759,ma_cross_exit,0.0
376930,2023-02-06,3203,2023-02-09,3076,ma_cross_exit,-3.965032781767097
302440,2023-02-07,78200,2023-02-09,74600,ma_cross_exit,-4.6035805626598485
078350,2023-02-07,13680,2023-02-09,13120,ma_cross_exit,-4.093567251461994
025820,2023-02-07,3255,2023-02-09,3200,ma_cross_exit,-1.6897081413210446
140670,2023-02-07,13578,2023-02-09,13168,ma_cross_exit,-3.019590514066872
