ticker,entry_date,entry_price,exit_date,exit_price,exit_reason,return_pct
003530,2024-01-11,4400,2024-01-12,4048.0,stop_loss,-7.9999999999999964
041190,2024-01-11,8020,2024-01-12,7378.400000000001,stop_loss,-7.9999999999999964
237880,2024-01-10,33550,2024-01-15,30866.0,stop_loss,-7.9999999999999964
036630,2024-01-10,5372,2024-01-15,4942.24,stop_loss,-8.000000000000007
009140,2024-01-12,32200,2024-01-15,29624.0,stop_loss,-7.9999999999999964
011280,2024-01-10,3210,2024-01-16,2953.2000000000003,stop_loss,-7.9999999999999964
004140,2024-01-15,3065,2024-01-16,2819.8,stop_loss,-7.9999999999999964
084730,2024-01-11,18900,2024-01-17,17388.0,stop_loss,-7.9999999999999964
008930,2024-01-16,56200,2024-01-17,51704.0,stop_loss,-7.9999999999999964
375500,2024-01-10,40750,2024-01-18,37490.0,stop_loss,-7.9999999999999964
065450,2024-01-17,6900,2024-01-18,6348.0,stop_loss,-7.9999999999999964
003280,2024-01-12,4085,2024-01-22,3758.2000000000003,stop_loss,-7.9999999999999964
047560,2024-01-19,39100,2024-01-22,35972.0,stop_loss,-7.9999999999999964
092730,2024-01-10,14901,2024-01-23,13708.92,stop_loss,-7.9999999999999964
323410,2024-01-11,29700,2024-01-23,28200.0,ma20_break,-5.05050505050505
253590,2024-01-22,14270,2024-01-23,13128.400000000001,stop_loss,-7.999999999999985
241520,2024-01-22,4930,2024-01-23,4535.6,stop_loss,-7.9999999999999964
264850,2024-01-22,7220,2024-01-23,6642.400000000001,stop_loss,-7.9999999999999964
124500,2024-01-22,10320,2024-01-24,9494.4,stop_loss,-8.000000000000007
085670,2024-01-22,8530,2024-01-24,7847.6,stop_loss,-7.9999999999999964
148780,2024-01-23,2085,2024-01-24,1918.2,stop_loss,-7.9999999999999964
002310,2024-01-11,8450,2024-01-25,8310.0,ma20_break,-1.6568047337278125
399720,2024-01-23,75900,2024-01-25,69828.0,stop_loss,-7.9999999999999964
052860,2024-01-23,3605,2024-01-25,3316.6000000000004,stop_loss,-7.999999999999985
082210,2024-01-19,4585,2024-01-26,4218.2,stop_loss,-8.000000000000007
065680,2024-01-22,16980,2024-01-26,15621.6,stop_loss,-7.9999999999999964
098460,2024-01-25,21050,2024-01-26,19366.0,stop_loss,-7.9999999999999964
093320,2024-01-19,119000,2024-01-29,109480.0,stop_loss,-7.9999999999999964
079940,2024-01-22,19140,2024-01-29,17608.8,stop_loss,-8.000000000000007
029460,2024-01-22,22600,2024-01-29,20792.0,stop_loss,-7.9999999999999964
000500,2024-01-25,26250,2024-01-29,24150.0,stop_loss,-7.9999999999999964
061970,2024-01-25,8773,2024-01-29,8071.160000000001,stop_loss,-7.9999999999999964
028300,2024-01-26,65200,2024-01-29,59984.0,stop_loss,-7.9999999999999964
065350,2024-01-26,89500,2024-01-29,82340.0,stop_loss,-7.9999999999999964
286940,2024-01-26,52900,2024-01-29,48668.0,stop_loss,-7.9999999999999964
194370,2024-01-24,9950,2024-01-30,9154.0,stop_loss,-7.9999999999999964
123860,2024-01-25,28200,2024-01-30,25944.0,stop_loss,-7.9999999999999964
190510,2024-01-26,20850,2024-01-30,19182.0,stop_loss,-7.9999999999999964
042510,2024-01-26,14707,2024-01-30,13530.44,stop_loss,-7.9999999999999964
300080,2024-01-18,14042,2024-01-31,12918.640000000001,stop_loss,-7.9999999999999964
131370,2024-01-18,5170,2024-01-31,4756.400000000001,stop_loss,-7.999999999999985
