ticker,entry_date,entry_price,exit_date,exit_price,exit_reason,return_pct
353200,2023-03-30,24600,2023-03-31,23700,rs_drop,-3.658536585365857
095340,2023-03-30,40500,2023-03-31,40000,rs_drop,-1.2345679012345734
319400,2023-03-30,3800,2023-03-31,3570,rs_drop,-6.052631578947365
204270,2023-03-30,7620,2023-03-31,7420,rs_drop,-2.6246719160105014
328130,2023-03-30,9029,2023-03-31,8463,rs_drop,-6.268689777383985
003160,2023-03-30,6120,2023-03-31,6030,rs_drop,-1.4705882352941124
348370,2023-03-30,72200,2023-03-31,70600,rs_drop,-2.216066481994461
178920,2023-03-30,38350,2023-03-31,37600,rs_drop,-1.9556714471968717
089890,2023-03-30,13070,2023-03-31,12430,rs_drop,-4.896710022953332
049070,2023-03-30,39400,2023-03-31,35500,rs_drop,-9.898477157360407
084010,2023-03-30,9135,2023-03-31,8795,rs_drop,-3.7219485495347593
380540,2023-03-30,5580,2023-03-31,6060,rs_drop,8.602150537634401
010580,2023-03-30,2335,2023-03-31,2370,rs_drop,1.498929336188426
004380,2023-03-30,20400,2023-03-31,19095,rs_drop,-6.397058823529411
270660,2023-03-30,20100,2023-03-31,18830,rs_drop,-6.318407960199002
259630,2023-03-30,14360,2023-03-31,12540,rs_drop,-12.674094707520888
125210,2023-03-30,15680,2023-03-31,15470,rs_drop,-1.3392857142857095
205100,2023-03-30,2410,2023-03-31,2312,rs_drop,-4.066390041493772
226400,2023-03-30,4295,2023-03-31,3970,rs_drop,-7.566938300349246
036090,2023-03-30,2278,2023-03-31,2229,rs_drop,-2.1510096575943827
066590,2023-03-30,3145,2023-03-31,3070,rs_drop,-2.384737678855331
251630,2023-03-30,9210,2023-03-31,8660,rs_drop,-5.9717698154180265
347890,2023-03-30,10630,2023-03-31,9660,rs_drop,-9.125117591721544
096775,2023-03-30,130000,2023-03-31,116300,rs_drop,-10.53846153846154
126880,2023-03-30,6420,2023-03-31,6410,rs_drop,-0.15576323987538387
014470,2023-03-30,2755,2023-03-31,2595,rs_drop,-5.807622504537202
067920,2023-03-30,7430,2023-03-31,7250,rs_drop,-2.4226110363391617
017040,2023-03-30,2615,2023-03-31,2565,rs_drop,-1.9120458891013437
220180,2023-03-30,3805,2023-03-31,3720,rs_drop,-2.23390275952694
148930,2023-03-30,11400,2023-03-31,10570,rs_drop,-7.280701754385966
308170,2023-03-30,16780,2023-03-31,16600,rs_drop,-1.0727056019070313
079950,2023-03-30,5622,2023-03-31,5295,rs_drop,-5.816435432230527
034220,2023-03-30,14973,2023-04-03,14955,rs_drop,-0.12021638950110436
319660,2023-03-30,21650,2023-04-03,20550,rs_drop,-5.0808314087759765
010060,2023-03-30,80499,2023-04-03,81214,rs_drop,0.8882097914259868
131290,2023-03-30,44800,2023-04-03,43500,rs_drop,-2.9017857142857095
031980,2023-03-30,10080,2023-04-03,9810,rs_drop,-2.67857142857143
007810,2023-03-30,16670,2023-04-03,15860,rs_drop,-4.859028194361126
098460,2023-03-30,16700,2023-04-03,16260,rs_drop,-2.6347305389221587
166090,2023-03-30,43900,2023-04-03,41850,rs_drop,-4.669703872437358
298050,2023-03-30,428000,2023-04-03,426500,rs_drop,-0.3504672897196248
030520,2023-03-30,16590,2023-04-03,16070,rs_drop,-3.1344183242917434
