ticker,entry_date,entry_price,exit_date,exit_price,exit_reason,return_pct
098460,2023-03-16,16450,2023-03-17,16030,ma_cross_exit,-2.553191489361706
298020,2023-03-16,425500,2023-03-17,419000,ma_cross_exit,-1.527614571092828
090460,2023-03-16,24100,2023-03-17,22300,ma_cross_exit,-7.468879668049788
001360,2023-03-16,2534,2023-03-17,2416,ma_cross_exit,-4.6566692975532735
076080,2023-03-16,4870,2023-03-17,4850,ma_cross_exit,-0.4106776180698102
093320,2023-03-16,63300,2023-03-20,62400,ma_cross_exit,-1.4218009478673022
204320,2023-03-17,46600,2023-03-20,45150,ma_cross_exit,-3.11158798283262
007810,2023-03-17,14800,2023-03-20,14600,ma_cross_exit,-1.3513513513513487
011210,2023-03-17,54700,2023-03-20,54100,ma_cross_exit,-1.0968921389396757
099320,2023-03-17,37750,2023-03-20,37000,ma_cross_exit,-1.9867549668874163
045100,2023-03-17,14710,2023-03-20,14560,ma_cross_exit,-1.0197144799456104
091810,2023-03-17,2943,2023-03-20,2915,ma_cross_exit,-0.951410125722052
061970,2023-03-17,7089,2023-03-20,6974,ma_cross_exit,-1.6222316264635328
067390,2023-03-17,4185,2023-03-20,4100,ma_cross_exit,-2.0310633213859064
217730,2023-03-17,2357,2023-03-20,2342,ma_cross_exit,-0.6364022061943198
094480,2023-03-17,6580,2023-03-20,6410,ma_cross_exit,-2.583586626139822
054210,2023-03-17,14200,2023-03-20,13790,ma_cross_exit,-2.887323943661968
119610,2023-03-17,21686,2023-03-20,21397,ma_cross_exit,-1.3326570137415894
149950,2023-03-17,15400,2023-03-20,15150,ma_cross_exit,-1.6233766233766267
012610,2023-03-17,4560,2023-03-20,4510,ma_cross_exit,-1.0964912280701733
025820,2023-03-17,3165,2023-03-20,3165,ma_cross_exit,0.0
217820,2023-03-17,7667,2023-03-20,7599,ma_cross_exit,-0.8869179600886956
115440,2023-03-17,9780,2023-03-20,9220,ma_cross_exit,-5.725971370143146
085670,2023-03-17,7160,2023-03-20,6930,ma_cross_exit,-3.2122905027932913
189330,2023-03-17,20451,2023-03-20,19481,ma_cross_exit,-4.7430443499095425
053580,2023-03-17,16090,2023-03-20,15830,ma_cross_exit,-1.615910503418272
054040,2023-03-17,4520,2023-03-20,4460,ma_cross_exit,-1.3274336283185861
067570,2023-03-17,3517,2023-03-20,3452,ma_cross_exit,-1.8481660506113218
391710,2023-03-17,4480,2023-03-20,4365,ma_cross_exit,-2.5669642857142905
037230,2023-03-17,2690,2023-03-20,2660,ma_cross_exit,-1.115241635687736
060850,2023-03-17,10620,2023-03-20,10580,ma_cross_exit,-0.37664783427495685
011300,2023-03-17,9740,2023-03-20,9580,ma_cross_exit,-1.642710472279263
376980,2023-03-17,14480,2023-03-20,14450,ma_cross_exit,-0.2071823204419898
032820,2023-03-16,1434,2023-03-21,1421,ma_cross_exit,-0.9065550906555142
097520,2023-03-16,29600,2023-03-21,29300,ma_cross_exit,-1.0135135135135087
189690,2023-03-16,2523,2023-03-21,2479,ma_cross_exit,-1.743955608402692
033780,2023-03-17,91800,2023-03-21,89900,ma_cross_exit,-2.0697167755991286
034220,2023-03-17,13439,2023-03-21,13208,ma_cross_exit,-1.7188778927003545
114810,2023-03-17,7780,2023-03-21,6960,ma_cross_exit,-10.53984575835476
357880,2023-03-17,6682,2023-03-21,6372,ma_cross_exit,-4.639329542053272
263860,2023-03-17,10140,2023-03-21,9900,ma_cross_exit,-2.3668639053254448
006620,2023-03-17,6320,2023-03-21,6290,ma_cross_exit,-0.4746835443038
212560,2023-03-17,4511,2023-03-21,4491,ma_cross_exit,-0.44336067390822187
124560,2023-03-17,4830,2023-03-21,4620,ma_cross_exit,-4.347826086956519
046210,2023-03-17,4115,2023-03-21,3935,ma_cross_exit,-4.374240583232081
